id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,age
7855600730,2014-09-08,920000,4,2.75,3140,9085,1.0,0,2,5,8,1570,1570,1961,0,98006,47.5625,-122.1875,2430,9350,54
7151700360,2014-12-11,1028950,5,3.25,2680,3011,2.0,0,0,3,9,1870,810,1910,2014,98122,47.625,-122.3125,3440,5165,105
3811300090,2014-07-24,325000,3,1.75,1810,8048,1.0,0,0,4,7,1290,520,1983,0,98055,47.4375,-122.1875,1550,9081,32
538000450,2014-06-03,315000,5,2.5,2090,4698,2.0,0,0,3,7,2090,0,1998,0,98038,47.34375,-122.0,2070,4698,17
6303400475,2014-09-11,227000,4,1.0,1120,8763,1.0,0,0,3,6,1120,0,1971,0,98146,47.5,-122.375,1120,8636,44
3388110230,2014-07-29,179000,4,1.75,1790,7175,1.5,0,0,3,6,1410,380,1900,0,98168,47.5,-122.3125,1790,8417,115
9834201215,2014-10-09,276000,2,1.0,870,2676,1.0,0,0,3,7,820,50,2004,0,98144,47.5625,-122.3125,1500,1719,11
844000375,2015-03-03,335000,4,1.5,3160,19745,1.5,0,0,4,6,1840,1320,1968,0,98010,47.3125,-122.0,1540,8611,47
3816700150,2014-11-14,430000,3,2.0,2350,12480,1.0,0,0,3,7,1600,750,1981,0,98028,47.78125,-122.25,2160,12000,34
7237301210,2014-11-18,266490,3,2.5,1810,4113,2.0,0,0,3,7,1810,0,2004,0,98042,47.375,-122.125,1880,4465,11
130000175,2014-08-06,655000,4,2.75,3160,8197,1.0,0,0,3,8,1580,1580,1962,0,98115,47.6875,-122.3125,2050,8197,53
9468200175,2014-11-14,635500,3,2.0,1660,3600,1.0,0,0,3,7,1000,660,1939,2006,98103,47.6875,-122.375,1700,4356,76
8643200061,2014-06-26,235000,5,2.5,2500,9583,1.0,0,0,3,7,1300,1200,1979,0,98198,47.40625,-122.3125,2120,19352,36
7805460760,2015-04-27,885000,3,2.5,2880,11443,2.0,0,0,4,9,2880,0,1986,0,98006,47.5625,-122.125,2840,12530,29
6713700155,2014-08-18,352500,3,1.0,1470,8400,1.0,0,0,4,7,1470,0,1953,0,98133,47.75,-122.375,1470,8400,62
3236500220,2014-07-09,450000,3,2.5,1460,7573,2.0,0,0,3,8,1460,0,1983,0,98007,47.59375,-122.125,1910,7668,32
3625049042,2014-10-11,3635000,5,6.0,5490,19897,2.0,0,0,3,12,5490,0,2005,0,98039,47.625,-122.25,2910,17600,10
7935000450,2014-09-19,1050000,3,2.25,2480,15022,1.0,0,4,3,9,1330,1150,1967,2003,98136,47.5625,-122.375,2500,8178,48
1324300018,2014-11-21,476000,2,2.25,1140,1332,3.0,0,0,3,8,1140,0,1999,0,98103,47.65625,-122.375,1140,1267,16
4123820450,2014-05-07,375000,3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1990,0,98038,47.375,-122.0625,1940,6996,25
9325200120,2014-09-09,600600,4,3.5,3110,6829,2.0,0,0,3,8,3110,0,2014,0,98148,47.4375,-122.3125,2910,7425,1
3918400097,2014-11-17,567000,4,1.75,2630,11213,1.0,0,2,4,8,1430,1200,1948,0,98177,47.71875,-122.375,2240,15186,67
8126300410,2014-07-25,650000,4,1.75,2390,12000,1.0,0,0,3,8,1470,920,1979,0,98052,47.71875,-122.1875,2110,12000,36
7227800040,2014-06-04,190000,5,2.0,1750,10284,1.0,0,0,4,5,1750,0,1943,0,98056,47.5,-122.1875,1560,9010,72
1020069042,2014-10-01,858000,4,3.5,4370,422967,1.0,0,2,4,10,2580,1790,1978,0,98022,47.21875,-122.0,3260,422967,37
3213200245,2015-01-15,435500,1,1.75,1020,4512,1.0,0,0,3,7,770,250,1937,0,98115,47.6875,-122.25,1230,5029,78
455000760,2015-03-11,685000,3,2.0,2500,6733,1.0,0,0,3,8,1770,730,1979,0,98107,47.65625,-122.375,1770,6343,36
104510230,2014-11-19,252000,3,2.0,1540,7210,2.0,0,0,4,7,1540,0,1984,0,98023,47.3125,-122.375,1500,7210,31
4140090110,2014-09-12,512500,4,2.25,2200,6900,2.0,0,0,4,8,2200,0,1975,0,98028,47.78125,-122.25,2400,6900,40
6072500490,2014-08-01,423800,3,2.5,1940,7415,2.0,0,0,3,8,1940,0,1965,0,98006,47.53125,-122.1875,1940,8425,50
6705120100,2015-05-04,460000,3,2.25,1453,2225,2.0,0,0,4,8,1453,0,1986,0,98006,47.53125,-122.1875,1860,2526,29
3764390100,2014-07-22,434000,3,2.75,1830,3200,2.0,0,0,3,8,1830,0,1991,0,98034,47.71875,-122.1875,2030,3331,24
2988800011,2015-04-14,244000,3,1.0,2000,15900,1.0,0,0,3,6,1000,1000,1948,0,98178,47.46875,-122.25,1760,10500,67
1073100065,2015-02-17,348125,3,1.0,1400,8451,1.5,0,0,3,7,1400,0,1953,0,98133,47.78125,-122.3125,1590,8433,62
1136100062,2014-05-09,585000,4,3.25,2400,29252,2.0,0,0,4,8,2400,0,1982,0,98072,47.75,-122.125,2280,45000,33
3356402020,2014-05-08,230000,3,1.0,1390,16000,1.0,0,0,4,6,1390,0,1960,0,98001,47.28125,-122.25,1420,10000,55
8039900180,2014-08-05,450000,3,2.0,1680,11250,1.0,0,0,4,8,1680,0,1967,0,98045,47.5,-121.8125,1760,12160,48
4174600391,2015-03-23,393000,5,2.0,1820,5054,1.0,0,0,4,7,910,910,1970,0,98108,47.5625,-122.3125,1180,5628,45
6865200981,2014-12-21,517000,2,1.0,1140,3750,1.0,0,0,4,7,1140,0,1925,0,98103,47.65625,-122.3125,1660,4000,90
1236900090,2014-09-15,400000,3,1.0,1060,12690,1.0,0,0,3,7,1060,0,1969,0,98033,47.6875,-122.1875,1920,10200,46
925069152,2015-03-04,890000,2,1.75,3050,50965,2.0,0,0,3,10,3050,0,1991,0,98053,47.6875,-122.0625,3050,40107,24
9456200405,2015-03-10,205950,3,1.0,970,11963,1.0,0,0,4,6,970,0,1970,0,98198,47.375,-122.3125,1210,11963,45
2420069220,2014-12-03,209000,3,1.0,1320,3954,1.5,0,0,3,6,1320,0,1912,2014,98022,47.1875,-122.0,1270,5184,103
6381501965,2014-06-12,430000,4,1.75,1890,6000,1.0,0,0,4,6,1110,780,1947,0,98125,47.71875,-122.3125,1560,6356,68
9191201325,2015-03-01,534000,4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1926,0,98105,47.65625,-122.3125,1940,3750,89
9547202245,2014-06-27,735000,4,3.0,2370,3672,1.5,0,0,5,7,1650,720,1916,0,98115,47.6875,-122.3125,2140,4182,99
1924069115,2015-02-24,873000,3,2.25,2720,54450,2.0,0,0,3,11,2720,0,1997,0,98027,47.5625,-122.0625,3170,60548,18
8121200970,2014-11-18,475000,4,2.25,1970,7532,1.0,0,0,3,8,1390,580,1983,0,98052,47.71875,-122.125,1970,8248,32
323049176,2014-05-30,325000,3,1.75,2180,10230,1.0,0,0,4,7,1090,1090,1961,0,98118,47.53125,-122.25,2130,7200,54
826079047,2014-08-14,500000,3,2.25,2990,216057,2.0,0,0,3,9,2990,0,1994,0,98019,47.75,-121.9375,2840,215622,21
8078550610,2015-01-20,279000,4,2.75,2180,8475,1.0,0,0,4,7,1330,850,1987,0,98031,47.40625,-122.1875,1500,7140,28
3904930530,2015-04-14,350000,3,2.0,1440,5469,1.0,0,0,3,8,1440,0,1988,0,98029,47.5625,-122.0,1980,6198,27
7504020970,2015-04-21,660000,4,2.25,3180,13653,2.0,0,0,3,9,3180,0,1978,0,98074,47.625,-122.0625,2910,12350,37
8642600090,2015-02-18,324950,2,1.5,1643,14616,1.0,0,1,4,7,1643,0,1954,0,98198,47.40625,-122.3125,2270,9940,61
2239000011,2015-01-27,500000,4,2.0,1530,7816,1.0,0,0,3,7,1530,0,1955,0,98133,47.71875,-122.3125,1480,7816,60
9382200121,2014-07-18,187300,2,1.0,1310,7697,1.0,0,0,3,6,850,460,1950,0,98146,47.5,-122.375,1270,6410,65
7942601475,2014-05-20,345600,5,3.5,2800,5120,2.5,0,0,3,9,2800,0,1903,2005,98122,47.59375,-122.3125,1780,5120,112
7375300100,2014-11-24,400000,3,1.5,1510,7642,1.0,0,0,3,7,1510,0,1959,0,98008,47.59375,-122.125,2180,8357,56
7974200457,2015-01-22,935000,5,3.0,2700,5001,2.0,0,0,3,10,2700,0,2009,0,98115,47.6875,-122.3125,1610,5191,6
923059206,2014-07-15,374000,4,1.75,2220,15600,1.0,0,0,5,7,1140,1080,1963,0,98056,47.5,-122.1875,1670,4800,52
782700150,2014-06-09,328000,3,1.75,1440,45302,2.0,0,0,3,7,1440,0,1977,0,98019,47.71875,-121.9375,2080,49658,38
2144800146,2014-08-26,257500,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,1981,0,98178,47.5,-122.25,2210,9636,34
1337800220,2014-09-08,1003000,4,2.5,2230,3600,2.0,0,0,5,8,1630,600,1906,0,98112,47.625,-122.3125,2410,4800,109
3530410081,2014-06-26,216500,2,1.75,1390,4482,1.0,0,0,4,8,1390,0,1980,0,98198,47.375,-122.3125,1390,4680,35
1525059198,2014-05-21,1185000,3,2.25,2760,40946,2.0,0,0,5,10,2760,0,1978,0,98005,47.65625,-122.1875,3030,42253,37
8665000040,2014-07-30,360000,4,2.5,3200,7282,2.0,0,0,3,9,3200,0,2007,0,98188,47.4375,-122.3125,3030,7290,8
5016001619,2015-01-22,699999,3,0.75,1240,4000,1.0,0,0,4,7,1240,0,1968,0,98112,47.625,-122.3125,1460,4000,47
826069184,2014-10-02,535000,3,2.5,1960,47044,2.0,0,0,4,8,1960,0,1978,0,98077,47.75,-122.0625,2020,29004,37
123039147,2015-03-19,464950,3,2.0,2190,19800,1.0,0,0,3,7,2190,0,1994,0,98146,47.5,-122.375,1640,9719,21
8089510150,2014-12-02,925000,4,2.5,3540,18168,2.0,0,0,3,10,3540,0,1996,0,98006,47.53125,-122.125,4130,11180,19
8818400450,2014-05-08,930000,3,3.25,2640,4080,2.0,0,0,3,9,1840,800,1912,2000,98105,47.65625,-122.3125,1990,4080,103
6324000115,2014-09-22,727500,3,2.0,2660,5000,1.5,0,3,3,8,1940,720,1910,0,98116,47.59375,-122.375,2270,5000,105
1133000694,2015-03-12,325000,4,1.75,1670,9500,1.0,0,0,3,7,1670,0,1976,0,98125,47.71875,-122.3125,1620,9500,39
4441300325,2014-09-05,695000,3,3.25,3080,12100,2.0,0,0,3,8,2080,1000,1984,0,98117,47.6875,-122.375,2100,6581,31
3288301010,2014-06-25,585000,4,2.75,2890,6825,1.0,0,0,3,8,1560,1330,1973,0,98034,47.71875,-122.1875,1900,10120,42
8125200481,2014-09-26,319000,3,2.25,1800,9597,1.0,0,2,3,7,1200,600,1963,0,98188,47.4375,-122.25,1700,13502,52
8857600540,2015-01-06,265000,6,2.5,2000,7650,1.5,0,0,4,7,1790,210,1960,0,98032,47.375,-122.3125,1710,7650,55
1901600090,2014-06-26,359000,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.46875,-122.375,2300,9500,62
1901600090,2015-04-26,390000,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.46875,-122.375,2300,9500,62
9144300120,2015-01-28,374500,3,1.0,960,9531,1.0,0,0,5,7,960,0,1969,0,98072,47.75,-122.1875,1670,9250,46
3401700031,2014-08-22,661000,2,1.5,1750,46173,2.0,0,0,4,8,1750,0,1964,0,98072,47.75,-122.125,2220,42224,51
5332200375,2014-12-03,900000,3,2.5,2320,5000,2.0,0,0,3,8,1620,700,1907,1993,98112,47.625,-122.3125,2160,5000,108
8582400015,2015-04-13,600000,5,2.5,2380,8204,1.0,0,0,3,8,1540,840,1957,0,98115,47.6875,-122.3125,2270,8204,58
4131900042,2014-05-16,2000000,5,4.25,6490,10862,2.0,0,3,4,11,3940,2550,1991,0,98040,47.5625,-122.1875,3290,14080,24
3964400120,2015-05-08,512500,4,1.75,1620,4240,1.5,0,0,5,7,1620,0,1916,0,98144,47.5625,-122.3125,1450,4240,99
2212600040,2014-06-04,229500,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,1968,0,98092,47.34375,-122.1875,1690,22069,47
8562750300,2014-07-31,589000,3,2.5,2320,5663,2.0,0,0,3,8,2320,0,2003,0,98027,47.53125,-122.0625,2500,4500,12
2705600067,2015-03-23,539950,3,2.5,1330,2183,3.0,0,0,3,8,1330,0,2014,0,98117,47.6875,-122.375,1310,5000,1
3023049143,2014-10-20,640000,4,2.5,3420,21344,2.0,0,0,3,9,3420,0,2002,0,98166,47.4375,-122.3125,2110,21344,13
8944300110,2015-01-08,218250,3,1.0,1270,7344,1.0,0,0,3,7,970,300,1967,0,98023,47.3125,-122.375,1290,7300,48
7277100395,2015-02-25,675000,4,3.5,2550,3600,2.0,0,2,3,8,1880,670,1997,0,98177,47.78125,-122.375,2090,6000,18
9407001830,2014-07-17,338000,5,2.0,1860,9000,2.0,0,0,3,7,1860,0,1980,0,98045,47.4375,-121.75,1390,9752,35
4406000620,2015-03-31,231750,3,1.0,1020,7615,1.0,0,0,3,7,1020,0,1981,0,98058,47.4375,-122.125,1470,9515,34
2414600366,2014-11-14,199900,1,1.0,720,7140,1.0,0,0,3,6,720,0,1930,0,98146,47.5,-122.3125,1140,7577,85
98000870,2014-10-01,1059000,4,3.5,4460,16271,2.0,0,2,3,11,4460,0,2001,0,98075,47.59375,-122.0,4540,17122,14
9211500230,2014-10-02,263000,4,2.75,1830,7315,1.0,0,0,5,7,1250,580,1979,0,98023,47.3125,-122.375,1730,7208,36
3600600065,2014-08-20,279950,3,1.5,1520,7200,1.0,0,0,4,7,1160,360,1990,0,98198,47.375,-122.3125,1460,7200,25
7177300090,2014-05-20,395000,3,1.5,1080,2940,1.5,0,0,4,7,1080,0,1920,0,98115,47.6875,-122.3125,1400,4930,95
6664900410,2014-06-26,252500,3,2.0,1900,8002,1.0,0,0,3,7,1900,0,1991,0,98023,47.28125,-122.375,1900,6086,24
1853000530,2015-03-12,1150000,4,3.75,5300,37034,2.0,0,0,3,11,5300,0,1989,0,98077,47.71875,-122.0625,3730,37034,26
3751604653,2014-08-26,205000,3,1.0,1370,10708,1.0,0,0,3,7,1370,0,1969,0,98001,47.28125,-122.25,1770,14482,46
8563001130,2014-08-28,654000,5,2.5,2960,8968,1.0,0,0,4,8,1640,1320,1965,0,98008,47.625,-122.125,1890,9077,50
1324079029,2015-03-17,200000,3,1.0,960,213008,1.0,0,0,2,6,960,0,1933,0,98024,47.5625,-121.875,1520,57499,82
1236300214,2014-07-22,700000,3,2.5,2190,7982,2.0,0,0,3,8,2190,0,2004,0,98033,47.6875,-122.1875,2090,8888,11
2525049086,2014-10-03,2720000,4,3.25,3990,18115,2.0,0,0,4,11,3990,0,1989,0,98039,47.625,-122.25,3450,16087,26
8822900115,2014-12-09,306000,2,1.75,1200,2622,1.0,0,0,5,7,800,400,1956,0,98125,47.71875,-122.3125,1310,1926,59
3832080610,2015-04-06,270000,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,2010,0,98042,47.34375,-122.0625,2010,5250,5
1657300450,2014-10-29,340000,3,2.25,2630,9916,2.0,0,0,4,9,2630,0,1988,0,98092,47.34375,-122.1875,2470,10810,27
1151100035,2014-06-11,450000,4,2.5,2300,19250,1.0,0,0,4,7,2300,0,1955,0,98045,47.46875,-121.75,1460,19250,60
3876311490,2014-07-24,580000,4,2.75,3210,6825,1.0,0,0,5,7,1810,1400,1975,0,98034,47.71875,-122.1875,1840,8000,40
9297300590,2014-11-03,435000,4,1.75,2290,4400,1.0,0,3,3,7,1290,1000,1959,0,98126,47.5625,-122.375,1820,4000,56
3260350100,2014-08-18,690000,4,2.5,2780,4688,2.0,0,0,3,9,2780,0,2003,0,98059,47.53125,-122.125,3000,6029,12
3886902615,2014-06-17,720000,4,2.5,2650,11520,2.0,0,0,3,8,2110,540,1988,0,98033,47.6875,-122.1875,2000,7680,27
2193300620,2015-02-17,403000,3,2.25,1840,13020,1.0,0,0,3,8,1390,450,1980,0,98052,47.6875,-122.125,2210,13020,35
7016100120,2014-06-12,440000,3,2.75,1560,7392,1.0,0,0,5,7,1030,530,1972,0,98011,47.75,-122.1875,1870,7520,43
8857600220,2014-10-23,178500,3,1.0,1200,8470,1.0,0,0,5,7,1200,0,1961,0,98032,47.375,-122.3125,1200,7952,54
1645000580,2014-10-02,270000,4,2.5,1900,8282,1.0,0,0,3,7,1900,0,1968,1997,98022,47.21875,-122.0,1420,8350,47
4337600205,2014-11-12,129888,2,1.0,710,9900,1.0,0,0,3,6,710,0,1943,0,98166,47.46875,-122.3125,1070,9900,72
1545805730,2015-02-18,260000,3,1.75,1360,15210,1.0,0,0,3,7,1360,0,1987,0,98038,47.375,-122.0625,1610,7800,28
8650100120,2014-08-29,339950,5,2.5,2990,7292,2.0,0,0,4,8,2990,0,1990,0,98042,47.375,-122.0625,2150,8190,25
4047200820,2014-08-22,250000,3,1.0,1640,26127,2.0,0,0,3,6,1640,0,1975,0,98019,47.75,-121.875,1620,25788,40
1822059156,2015-01-14,680000,3,3.5,3650,103672,1.0,0,0,3,10,2050,1600,2011,0,98031,47.40625,-122.1875,2550,16140,4
8812401450,2014-12-29,660000,10,3.0,2920,3745,2.0,0,0,4,7,1860,1060,1913,0,98105,47.65625,-122.3125,1810,3745,102
1854750090,2014-07-16,1225000,3,3.5,3680,11491,2.0,0,2,3,11,3680,0,1999,0,98007,47.5625,-122.125,3710,10030,16
6071200455,2014-05-23,550000,3,2.0,1830,9152,1.0,0,0,5,8,1830,0,1959,0,98006,47.5625,-122.1875,1770,9220,56
6790200110,2015-01-02,675000,5,2.75,2570,12906,2.0,0,0,3,8,2570,0,1987,0,98075,47.59375,-122.0625,2580,12927,28
6710100131,2015-04-10,981000,3,3.25,2730,9588,2.0,0,1,3,10,1900,830,1984,0,98052,47.625,-122.0625,2730,12736,31
8856004415,2015-03-25,168000,3,1.0,1150,8000,1.5,0,0,4,6,1150,0,1913,1957,98001,47.28125,-122.25,1170,9600,102
3276940100,2014-05-22,1000000,4,3.0,4260,18687,2.0,0,0,3,11,4260,0,1996,0,98075,47.59375,-122.0,3490,16772,19
9407100300,2015-04-01,320000,3,1.0,1260,9600,1.0,0,0,3,7,1260,0,1970,1995,98045,47.4375,-121.75,1530,9790,45
1224049095,2015-02-04,959000,6,3.25,4440,17424,1.0,0,1,4,9,2220,2220,1959,0,98040,47.59375,-122.25,2660,10768,56
7899800586,2015-04-09,372000,4,1.0,2300,7680,1.0,0,0,3,7,1270,1030,1959,0,98106,47.53125,-122.375,1840,5120,56
2607730110,2014-07-07,391500,3,2.5,1920,9625,2.0,0,0,3,8,1920,0,1993,0,98045,47.5,-121.8125,1920,10343,22
1781500180,2015-03-27,390000,2,1.0,1080,4725,1.5,0,0,3,7,1080,0,1944,0,98126,47.53125,-122.375,1520,4961,71
2341800195,2014-11-06,302000,2,1.0,890,5000,1.0,0,0,4,6,890,0,1947,0,98118,47.5625,-122.3125,1160,5000,68
52000067,2014-11-03,495000,3,3.5,1650,1577,2.0,0,0,3,7,1100,550,2012,0,98109,47.625,-122.375,1580,1280,3
1972202023,2014-09-04,504500,3,2.5,1820,1545,3.0,0,2,3,8,1640,180,1998,0,98103,47.65625,-122.375,1440,1290,17
2919700540,2015-03-18,555000,4,1.75,2320,4800,1.5,0,0,3,7,2170,150,1918,0,98117,47.6875,-122.375,1390,4800,97
6613000375,2015-03-17,1550000,4,3.5,3260,5000,2.0,0,0,5,9,2630,630,1937,0,98105,47.65625,-122.25,2600,5000,78
2391600735,2014-09-09,550000,3,1.5,1730,5750,1.0,0,0,3,7,1250,480,1947,0,98116,47.5625,-122.375,1370,5750,68
1337300145,2014-07-21,1800000,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,1905,0,98112,47.625,-122.3125,3680,6050,110
9164100035,2015-04-29,655000,1,1.0,1660,5422,1.0,0,0,4,7,830,830,1908,0,98117,47.6875,-122.375,1100,5356,107
821069025,2015-02-13,685000,3,2.5,3290,90796,2.0,0,0,4,10,3290,0,1992,0,98042,47.3125,-122.0625,2700,55023,23
1566100555,2015-05-01,721000,4,2.0,2280,8339,1.0,0,0,4,7,1220,1060,1954,0,98115,47.6875,-122.3125,1970,8340,61
2397100705,2014-07-14,1518630,4,4.25,3650,5328,1.5,0,0,3,9,2330,1320,1907,2014,98119,47.625,-122.375,1710,3600,108
822069066,2015-02-23,365000,4,2.5,1620,219542,2.0,0,0,3,7,1620,0,1980,0,98038,47.40625,-122.0625,2240,217800,35
3834000820,2014-06-13,458000,3,2.0,2020,8555,1.0,0,0,4,7,1220,800,1957,0,98125,47.71875,-122.3125,1600,8148,58
1432700880,2015-04-09,280000,2,1.0,1150,12861,1.0,0,0,3,6,1150,0,1959,0,98058,47.4375,-122.1875,1170,7574,56
3658700395,2015-04-09,628000,4,1.75,1940,3060,1.0,0,0,4,7,1000,940,1911,0,98115,47.6875,-122.3125,1320,3060,104
1564000410,2015-02-18,781500,4,2.5,3440,6332,2.0,0,0,3,10,3440,0,2001,0,98059,47.53125,-122.125,3310,6528,14
984100450,2014-06-24,295000,3,1.75,2000,7560,1.0,0,0,4,7,1300,700,1968,0,98058,47.4375,-122.1875,1900,8301,47
4449800063,2015-04-03,435000,2,1.0,750,2786,1.0,0,0,5,7,750,0,1947,0,98117,47.6875,-122.375,1700,4653,68
7694600201,2015-03-22,300000,3,1.75,1420,7200,1.0,0,0,3,7,1000,420,1979,0,98146,47.5,-122.375,1550,8640,36
844001145,2015-03-26,208500,2,1.0,880,4814,1.0,0,0,4,5,880,0,1906,0,98010,47.3125,-122.0,1010,6160,109
8682281960,2014-06-03,930000,2,2.5,2680,11214,1.0,0,0,3,9,2680,0,2006,0,98053,47.71875,-122.0,2305,6908,9
1604600790,2015-02-11,316000,2,2.0,860,3000,1.0,0,0,3,6,860,0,1906,0,98118,47.5625,-122.3125,1290,3500,109
1796380330,2014-06-23,249900,3,2.0,1310,6738,1.0,0,0,4,7,1310,0,1990,0,98042,47.375,-122.0625,1290,8067,25
3416600490,2014-07-31,675000,3,2.25,1780,4252,2.0,0,0,4,8,1540,240,1989,0,98144,47.59375,-122.3125,2220,4000,26
3904901520,2014-10-30,447000,3,2.25,1440,4667,2.0,0,0,3,7,1440,0,1985,0,98029,47.5625,-122.0,1610,4756,30
1556200155,2015-04-17,675000,3,2.0,1510,3817,1.5,0,0,3,8,1510,0,1905,1994,98122,47.59375,-122.3125,1510,3817,110
567000401,2015-04-21,546000,4,2.5,2100,1397,3.0,0,0,3,8,1580,520,2008,0,98144,47.59375,-122.3125,1490,1201,7
6450300673,2014-12-31,310000,3,2.0,1310,1361,3.0,0,0,3,7,1310,0,2003,0,98133,47.71875,-122.3125,1370,1608,12
4440400155,2015-01-06,190000,3,1.0,1280,5100,1.0,0,0,3,7,880,400,1961,0,98178,47.5,-122.25,1360,6120,54
2450000165,2014-06-18,650000,3,1.5,1320,8114,1.0,0,0,3,8,1320,0,1951,0,98004,47.59375,-122.1875,2110,8114,64
9828701605,2014-10-02,585000,3,2.5,1740,2350,2.0,0,0,3,8,1130,610,1995,0,98112,47.625,-122.3125,1740,3201,20
856000985,2014-11-06,1430800,4,2.5,2910,7364,2.0,0,0,3,10,2910,0,2003,0,98033,47.6875,-122.1875,2480,8400,12
7504100360,2015-01-12,565000,4,2.5,2500,12090,1.0,0,0,3,9,2500,0,1983,0,98074,47.625,-122.0625,3380,12760,32
7883606725,2014-11-11,174900,3,1.0,1100,6000,1.5,0,0,2,6,1100,0,1926,0,98108,47.53125,-122.3125,960,5880,89
2926049564,2014-09-24,360000,3,2.25,1381,1180,3.0,0,0,3,8,1381,0,2007,0,98125,47.71875,-122.3125,1381,1180,8
7418700040,2015-04-29,234000,3,1.0,960,9624,1.0,0,0,3,7,960,0,1953,0,98155,47.78125,-122.3125,1540,9624,62
3756900027,2014-11-25,575000,8,3.0,3840,15990,1.0,0,0,3,7,2530,1310,1961,0,98034,47.71875,-122.1875,1380,8172,54
7237300610,2015-03-03,315000,3,2.5,2200,5954,2.0,0,0,3,7,2200,0,2004,0,98042,47.375,-122.125,2200,5046,11
1312900180,2015-03-25,225000,3,1.0,1250,7820,1.0,0,0,3,7,1250,0,1967,0,98001,47.34375,-122.3125,1300,7920,48
3824100211,2014-06-26,370000,3,1.5,2380,14500,1.0,0,0,4,7,1850,530,1961,0,98028,47.78125,-122.25,1830,13600,54
455000395,2014-05-23,606000,3,1.0,1500,3920,1.0,0,0,3,7,1000,500,1947,0,98107,47.65625,-122.375,1640,4017,68
2472950120,2014-06-03,272500,3,2.0,1410,7622,1.0,0,0,4,7,1410,0,1983,0,98058,47.4375,-122.125,1830,8330,32
7977201709,2015-03-23,475000,3,1.75,1680,3420,1.0,0,0,3,7,960,720,1992,0,98115,47.6875,-122.3125,1680,4080,23
5095400040,2014-06-05,270000,3,1.0,1500,13500,1.0,0,0,4,7,1500,0,1968,0,98059,47.46875,-122.0625,1350,13680,47
2324039152,2014-08-18,624000,4,1.75,2710,9216,1.0,0,0,3,8,1440,1270,1961,0,98126,47.5625,-122.375,1960,6350,54
1442300035,2014-07-02,355000,3,1.75,1730,7416,1.5,0,0,3,7,1730,0,1954,0,98133,47.75,-122.375,1390,6490,61
6145601725,2014-11-04,345000,3,1.0,960,3844,1.0,0,0,3,7,960,0,1972,0,98133,47.6875,-122.375,1020,3844,43
7137950210,2014-11-20,342000,4,2.5,2380,7792,2.0,0,0,3,8,2380,0,1993,0,98092,47.3125,-122.1875,2260,7378,22
2720069019,2014-11-03,316000,3,1.75,1120,98445,1.5,0,2,4,7,1120,0,1917,0,98022,47.1875,-122.0,1620,34200,98
1560920040,2014-07-31,539950,4,2.5,2960,37430,2.0,0,0,3,9,2960,0,1990,0,98038,47.40625,-122.0,2800,36384,25
7812801785,2015-02-18,221347,3,2.0,1580,6655,1.0,0,0,3,6,790,790,1944,0,98178,47.5,-122.25,1090,6655,71
8860500300,2014-07-18,330000,3,2.5,1870,4657,2.0,0,0,3,8,1870,0,2000,0,98055,47.46875,-122.1875,2290,4795,15
6142100090,2014-07-18,279000,4,2.5,1810,13000,1.0,0,0,4,8,1470,340,1977,0,98022,47.21875,-122.0,1850,13000,38
4083302225,2014-10-14,850000,4,3.0,2550,3784,1.5,0,0,4,8,1750,800,1900,0,98103,47.65625,-122.3125,2100,4560,115
2591700037,2015-02-12,746000,3,1.75,1910,12321,1.0,0,0,4,7,1100,810,1952,0,98004,47.59375,-122.1875,1910,11761,63
5458300580,2014-10-01,478000,2,2.0,1200,1867,1.0,0,0,3,7,600,600,1924,1998,98109,47.625,-122.375,1790,2221,91
3362400650,2015-01-16,820000,4,2.75,2420,4635,1.5,0,0,5,7,2420,0,1905,0,98103,47.6875,-122.375,1590,3150,110
5553300375,2014-08-20,2160000,3,3.5,3080,6495,2.0,0,3,3,11,2530,550,1996,2006,98199,47.625,-122.375,4120,8620,19
2024059111,2014-10-23,820000,3,3.0,3850,38830,2.0,0,1,3,10,3850,0,2000,0,98006,47.5625,-122.1875,2970,14050,15
6649900090,2015-04-18,887000,3,2.0,3000,22040,2.0,0,2,4,8,2470,530,1942,0,98177,47.78125,-122.375,2600,7947,73
3356403400,2014-07-24,159000,3,1.0,1360,20000,1.0,0,0,4,7,1360,0,1953,0,98001,47.28125,-122.25,1530,9997,62
2771604190,2014-06-17,824000,7,4.25,3670,4000,2.0,0,1,3,8,2800,870,1964,0,98199,47.625,-122.375,2010,4000,51
6638900265,2014-09-25,812000,4,2.5,2270,5000,2.0,0,0,3,9,2270,0,2014,0,98117,47.6875,-122.375,1210,5000,1
